tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly,score_rr,score_rain3,score_rain7,score_rain14,score_rh_avg,score_temp_range,fri,risk_level,confidence
2026-01-18,24.2,33.0,27.6,79.0,3.0,laporan_iklim_harian-januari-2026.xlsx,1,18,44.300000000000026,3,86.20000000000003,7,140.6,14,8.8,62.57668711656442,12.0,75.7222002374357,75.02952988424285,65.6920799407846,37.5,58.33333333333336,50.34307752420203,Medium,1.0
2026-01-19,23.6,32.1,26.9,80.0,2.1,laporan_iklim_harian-januari-2026.xlsx,1,19,6.000000000000028,3,85.30000000000003,7,142.7,14,8.5,58.66564417177914,8.4,33.13008130081303,74.58172458172459,66.46928201332346,43.75,64.58333333333336,42.810203148753644,Medium,1.0
2026-01-20,23.7,32.4,26.9,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,20,5.100000000000028,3,59.400000000000034,7,142.7,14,8.7,21.012269938650302,0.0,31.300813008130106,57.915057915057915,66.46928201332346,21.42857142857143,60.416666666666714,33.87113520450278,Medium,1.0
2026-01-21,22.9,31.5,26.3,77.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,21,2.1000000000000285,3,59.400000000000034,7,142.7,14,8.600000000000001,21.012269938650302,0.0,25.203252032520357,57.915057915057915,66.46928201332346,25.0,62.5,33.499837295095105,Medium,1.0
2026-01-22,23.0,32.4,26.6,74.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,22,0.0,3,46.400000000000034,7,131.2,14,9.4,21.012269938650302,0.0,0.0,49.43955164131306,62.21317542561066,19.642857142857142,45.00000000000007,23.333678860186605,Low,1.0
2026-01-23,22.9,30.4,26.2,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,23,0.0,3,6.000000000000028,7,131.2,14,7.5,21.012269938650302,0.0,0.0,9.448818897637825,62.21317542561066,21.42857142857143,77.55102040816327,22.485579152716944,Low,1.0
2026-01-24,22.8,32.1,26.9,71.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,24,0.0,3,5.100000000000028,7,88.49999999999999,14,9.3,21.012269938650302,0.0,0.0,8.031496062992158,44.908136482939625,14.285714285714286,47.50000000000006,14.963395200599937,Low,1.0
2026-01-25,22.2,32.8,26.1,78.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,25,0.0,3,2.1000000000000285,7,88.29999999999998,14,10.599999999999998,21.012269938650302,0.0,0.0,3.3070866141732678,44.8031496062992,31.25,22.777777777777814,13.080544619422582,Low,1.0
2026-01-26,22.6,32.1,26.3,77.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,26,0.0,3,0.0,7,85.29999999999998,14,9.5,21.012269938650302,0.0,0.0,0.0,43.228346456692904,25.0,42.500000000000085,14.447834645669303,Low,1.0
2026-01-27,22.7,32.4,26.8,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,27,0.0,3,0.0,7,59.39999999999999,14,9.7,21.012269938650302,0.0,0.0,0.0,29.63254593175853,21.42857142857143,37.500000000000114,11.802540307461584,Low,1.0
2026-01-28,23.2,31.4,26.9,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,28,0.0,3,0.0,7,59.39999999999999,14,8.2,21.012269938650302,0.0,0.0,0.0,29.63254593175853,21.42857142857143,70.83333333333336,16.80254030746157,Low,1.0
2026-01-29,23.6,31.5,25.7,90.0,3.2,laporan_iklim_harian-januari-2026.xlsx,1,29,3.2000000000000286,3,3.2000000000000286,7,49.6,14,7.899999999999999,63.420245398773,12.8,27.439024390243933,5.039370078740195,24.517087667161967,83.33333333333333,75.51020408163265,35.721949768820906,Medium,1.0
2026-01-30,23.4,31.8,26.7,83.0,3.0,laporan_iklim_harian-januari-2026.xlsx,1,30,6.200000000000029,3,6.200000000000029,7,12.199999999999983,14,8.400000000000002,62.57668711656442,12.0,33.53658536585368,9.763779527559084,5.993065874195139,60.0,66.66666666666664,30.77119058972411,Low,1.0
2026-01-31,23.9,32.4,26.8,81.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,31,6.200000000000029,3,6.200000000000029,7,11.299999999999986,14,8.5,21.012269938650302,0.0,33.53658536585368,9.763779527559084,5.547300643883105,50.0,64.58333333333336,25.914114066692914,Low,1.0
2026-02-01,22.8,31.1,26.2,83.0,59.5,laporan_iklim_harian-februari-2026.xlsx,2,32,62.50000000000003,3,65.70000000000003,7,67.79999999999998,14,8.3,96.93251533742333,73.8,79.32330827067669,61.96911196911197,34.04199475065616,60.0,68.75,66.32672792456775,High,1.0
2026-02-02,23.2,30.5,26.5,79.0,,laporan_iklim_harian-februari-2026.xlsx,2,33,59.50000000000003,2,65.70000000000003,6,65.69999999999999,13,7.300000000000001,,,78.72971903442817,61.96911196911197,32.93963254593175,37.5,78.57142857142857,60.99465085674652,Medium,0.6130952380952381
2026-02-03,24.0,29.6,26.5,74.0,,laporan_iklim_harian-februari-2026.xlsx,2,34,59.5,1,65.70000000000003,5,65.69999999999999,12,5.600000000000001,,,78.72971903442817,61.96911196911197,32.93963254593175,19.642857142857142,87.24489795918367,59.15791616286898,Medium,0.47619047619047616
2026-02-04,24.0,33.3,27.6,73.0,,laporan_iklim_harian-februari-2026.xlsx,2,35,,0,65.70000000000003,4,65.69999999999999,11,9.299999999999995,,,,61.96911196911197,32.93963254593175,17.857142857142858,47.50000000000019,40.714366324602594,Medium,0.24880952380952384
2026-02-05,22.2,33.6,27.3,76.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,36,0.0,1,62.50000000000003,4,65.69999999999999,11,11.400000000000002,21.012269938650302,0.0,0.0,59.90990990990991,32.93963254593175,23.214285714285715,18.33333333333334,18.51259259822252,Low,0.5634920634920634
2026-02-06,23.0,32.8,26.7,83.0,2.7,laporan_iklim_harian-februari-2026.xlsx,2,37,2.7000000000000286,2,62.20000000000003,4,68.39999999999999,11,9.799999999999995,61.579754601227,10.8,26.422764227642308,59.716859716859716,34.356955380577425,60.0,35.00000000000021,34.62777734111519,Medium,0.6746031746031745
2026-02-07,22.8,34.0,25.6,82.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,38,2.7000000000000286,3,62.20000000000003,4,68.39999999999999,11,11.2,21.012269938650302,0.0,26.422764227642308,59.716859716859716,34.356955380577425,55.0,19.444444444444468,28.844444007781835,Low,0.7857142857142857
2026-02-08,23.0,32.5,25.7,86.0,0.4,laporan_iklim_harian-februari-2026.xlsx,2,39,3.1000000000000285,3,3.1000000000000285,4,68.79999999999998,11,9.5,47.23926380368098,1.6,27.235772357723608,4.881889763779564,34.56692913385826,75.0,42.500000000000085,27.661130849497496,Low,0.7857142857142857
2026-02-09,23.1,30.8,26.3,79.0,,laporan_iklim_harian-februari-2026.xlsx,2,40,0.4000000000000283,2,3.1000000000000285,4,68.79999999999998,10,7.699999999999999,,,5.000000000000322,4.881889763779564,34.56692913385826,37.5,76.53061224489797,29.724757619583357,Low,0.48809523809523814
2026-02-10,22.8,33.6,27.4,77.0,,laporan_iklim_harian-februari-2026.xlsx,2,41,0.4,1,3.1000000000000285,4,68.79999999999998,9,10.8,,,4.999999999999969,4.881889763779564,34.56692913385826,25.0,21.666666666666686,16.251968503937007,Low,0.38690476190476186
2026-02-11,23.0,34.5,27.5,78.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,42,0.0,1,3.1000000000000285,5,68.79999999999998,9,11.5,21.012269938650302,0.0,0.0,4.881889763779564,34.56692913385826,31.25,17.777777777777793,11.54314304461943,Low,0.5634920634920636
2026-02-12,24.1,33.8,28.0,75.0,6.5,laporan_iklim_harian-februari-2026.xlsx,2,43,6.500000000000028,2,9.600000000000028,5,72.09999999999998,9,9.699999999999996,68.94171779141104,22.0,34.14634146341466,15.118110236220492,36.299212598425186,21.42857142857143,37.5000000000002,27.06619180224427,Low,0.6746031746031745
2026-02-13,24.0,32.0,27.4,81.0,,laporan_iklim_harian-februari-2026.xlsx,2,44,6.500000000000028,2,6.900000000000028,4,69.09999999999998,8,8.0,,,34.14634146341466,10.866141732283491,34.72440944881889,50.0,75.0,40.908840663209794,Medium,0.45238095238095233
2026-02-14,21.7,32.5,25.5,83.0,2.2,laporan_iklim_harian-februari-2026.xlsx,2,45,8.700000000000028,2,9.100000000000028,4,71.29999999999998,8,10.8,59.43251533742331,8.8,38.6178861788618,14.330708661417344,35.87926509186351,60.0,21.666666666666686,27.911110044171316,Low,0.6031746031746031
2026-02-15,22.0,30.3,25.2,92.0,11.0,laporan_iklim_harian-februari-2026.xlsx,2,46,13.200000000000028,2,19.700000000000028,4,22.799999999999983,8,8.3,75.0,28.0,47.764227642276424,28.062449959967978,11.243189697870225,87.5,68.75,45.32403199223751,Medium,0.6031746031746031
2026-02-16,23.4,31.6,25.0,93.0,0.6,laporan_iklim_harian-februari-2026.xlsx,2,47,13.800000000000027,3,20.30000000000003,5,23.399999999999988,9,8.200000000000003,49.15644171779141,2.4,48.983739837398375,28.542834267413934,11.540366518078251,89.58333333333333,70.83333333333329,39.89470975939958,Medium,0.7857142857142857
2026-02-17,23.4,28.4,25.7,87.0,14.6,laporan_iklim_harian-februari-2026.xlsx,2,48,26.200000000000024,3,34.90000000000003,6,37.99999999999999,10,5.0,78.83435582822086,32.8,61.29032258064516,40.23218574859888,18.771669143140166,77.08333333333333,90.3061224489796,53.47847766007982,Medium,0.8571428571428572
2026-02-18,23.7,30.4,26.5,86.0,,laporan_iklim_harian-februari-2026.xlsx,2,49,15.200000000000024,2,34.90000000000003,5,37.99999999999999,10,6.699999999999999,,,50.853889943074,40.23218574859888,18.771669143140166,75.0,81.63265306122449,55.4368942992031,Medium,0.5238095238095238
2026-02-19,21.6,29.0,24.3,83.0,6.5,laporan_iklim_harian-februari-2026.xlsx,2,50,21.100000000000023,2,34.90000000000003,5,44.49999999999999,10,7.399999999999999,68.94171779141104,22.0,56.4516129032258,40.23218574859888,21.99108469539376,60.0,78.06122448979593,45.733442585943756,Medium,0.6984126984126985
2026-02-20,21.3,32.0,26.5,81.0,0.6,laporan_iklim_harian-februari-2026.xlsx,2,51,7.100000000000026,2,35.50000000000003,6,42.399999999999984,10,10.7,49.15644171779141,2.4,35.3658536585366,40.71257005604484,20.95096582466567,50.0,22.22222222222225,26.708486155913953,Low,0.746031746031746
2026-02-21,22.8,32.8,27.3,76.0,,laporan_iklim_harian-februari-2026.xlsx,2,52,7.100000000000026,2,33.300000000000026,5,42.399999999999984,9,9.999999999999996,,,35.3658536585366,38.95116092874299,20.95096582466567,23.214285714285715,30.000000000000195,30.657445747504298,Low,0.5059523809523809
2026-02-22,24.4,34.5,26.4,84.0,,laporan_iklim_harian-februari-2026.xlsx,2,53,0.6,1,22.30000000000003,4,41.99999999999999,8,10.1,,,7.499999999999953,30.14411529223379,20.75284794452699,65.0,27.500000000000117,29.295869451050365,Low,0.369047619047619
2026-02-23,22.7,33.1,27.0,81.0,13.2,laporan_iklim_harian-februari-2026.xlsx,2,54,13.2,1,34.90000000000003,4,55.19999999999998,9,10.400000000000002,77.60736196319019,30.93333333333333,47.76422764227637,40.23218574859888,27.427821522309703,50.0,23.8888888888889,37.14712220964274,Medium,0.5158730158730158
2026-02-24,23.2,32.4,27.5,81.0,,laporan_iklim_harian-februari-2026.xlsx,2,55,13.2,1,20.30000000000003,3,55.19999999999998,9,9.2,,,47.76422764227637,28.542834267413934,27.427821522309703,50.0,50.00000000000007,42.10273709439779,Medium,0.35119047619047616
2026-02-25,24.4,34.0,28.7,77.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,56,13.200000000000026,2,20.300000000000026,4,55.19999999999998,9,9.6,21.012269938650302,0.0,47.76422764227642,28.54283426741393,27.427821522309703,25.0,40.0000000000001,26.327052820798357,Low,0.626984126984127
2026-02-26,22.6,33.1,27.0,79.0,54.6,laporan_iklim_harian-februari-2026.xlsx,2,57,54.60000000000003,2,68.40000000000003,4,103.29999999999998,9,10.5,96.16564417177914,71.84,77.7601899485556,63.70656370656371,51.88749074759437,37.5,23.333333333333357,57.381771620455126,Medium,0.626984126984127
2026-02-27,23.2,34.3,28.1,72.0,0.2,laporan_iklim_harian-februari-2026.xlsx,2,58,54.80000000000003,3,68.00000000000003,4,103.5,10,11.099999999999998,44.47852760736196,0.8,77.7997625643055,63.44916344916345,51.961509992598074,16.071428571428573,20.000000000000032,35.88419231520972,Medium,0.7619047619047619
2026-02-28,23.4,35.3,28.5,70.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,59,54.80000000000003,3,68.00000000000003,5,101.29999999999998,10,11.9,21.012269938650302,0.0,77.7997625643055,63.44916344916345,51.147298297557356,12.5,15.555555555555568,34.40039019332469,Medium,0.8095238095238096
2026-03-01,24.0,35.4,29.3,70.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,60,0.2000000000000284,3,68.00000000000003,6,90.29999999999998,10,11.4,21.012269938650302,0.0,2.5000000000003393,63.44916344916345,45.8530183727034,12.5,18.33333333333335,19.227676354644927,Low,0.8571428571428572
2026-03-02,23.6,32.4,27.2,80.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,61,0.0,3,54.80000000000003,6,89.69999999999999,10,8.799999999999997,21.012269938650302,0.0,0.0,54.95495495495496,45.538057742782144,43.75,58.33333333333343,28.109549017521474,Low,0.8571428571428572
2026-03-03,23.9,34.8,26.9,83.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,62,0.0,3,54.80000000000003,7,75.1,10,10.9,21.012269938650302,0.0,0.0,54.95495495495496,37.874015748031496,60.0,21.11111111111113,24.19731148471306,Low,0.9047619047619048
2026-03-04,24.0,34.5,27.3,82.0,2.4,laporan_iklim_harian-maret-2026.xlsx,3,63,2.4000000000000283,3,57.20000000000003,7,77.49999999999999,11,10.5,60.19938650306749,9.6,25.813008130081332,56.4993564993565,39.133858267716526,55.0,23.333333333333357,31.700890927691397,Low,0.9285714285714285
2026-03-05,24.2,34.3,28.1,75.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,64,2.4000000000000283,3,2.6000000000000285,7,70.99999999999997,11,10.099999999999998,21.012269938650302,0.0,25.813008130081332,4.094488188976416,35.72178477690287,21.42857142857143,27.500000000000163,16.688239046338758,Low,0.9285714285714285
2026-03-06,24.0,31.9,27.6,76.0,1.3,laporan_iklim_harian-maret-2026.xlsx,3,65,3.7000000000000286,3,3.7000000000000286,7,71.69999999999999,11,7.899999999999999,53.75766871165644,5.2,28.455284552845555,5.826771653543343,36.08923884514435,23.214285714285715,75.51020408163265,26.282670012502802,Low,0.9285714285714285
2026-03-07,24.0,34.4,28.1,74.0,0.8,laporan_iklim_harian-maret-2026.xlsx,3,66,2.1000000000000285,3,4.500000000000028,7,72.49999999999999,12,10.4,50.61349693251533,3.2,25.203252032520357,7.08661417322838,36.50918635170603,19.642857142857142,23.88888888888891,17.08432307242084,Low,0.9523809523809524
2026-03-08,24.2,32.4,27.8,74.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,67,2.1000000000000285,3,4.500000000000028,7,72.49999999999999,13,8.2,21.012269938650302,0.0,25.203252032520357,7.08661417322838,36.50918635170603,19.642857142857142,70.83333333333336,23.325989739087504,Low,0.9761904761904763
2026-03-09,24.5,33.0,28.2,75.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,68,0.8000000000000285,3,4.500000000000028,7,59.29999999999999,13,8.5,21.012269938650302,0.0,10.000000000000293,7.08661417322838,29.580052493438316,21.42857142857143,64.58333333333336,18.922783089613866,Low,0.9761904761904763
2026-03-10,23.1,33.8,28.1,72.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,69,0.0,3,4.500000000000028,7,59.29999999999999,14,10.699999999999996,21.012269938650302,0.0,0.0,7.08661417322838,29.580052493438316,16.071428571428573,22.222222222222268,9.765044994375714,Low,1.0
2026-03-11,22.7,34.3,27.6,70.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,70,0.0,3,2.1000000000000285,7,59.29999999999999,14,11.599999999999998,21.012269938650302,0.0,0.0,3.3070866141732678,29.580052493438316,12.5,17.22222222222225,7.912401574803159,Low,1.0
2026-03-12,22.4,34.2,28.1,70.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,71,0.0,3,2.1000000000000285,7,4.699999999999986,14,11.800000000000004,21.012269938650302,0.0,0.0,3.3070866141732678,2.2783556215948426,12.5,16.1111111111111,5.015565220952139,Low,1.0
2026-03-13,24.1,33.9,28.1,77.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,72,0.0,3,0.8000000000000285,7,4.499999999999986,14,9.799999999999995,21.012269938650302,0.0,0.0,1.2598425196850822,2.1792966815255013,25.0,35.00000000000021,9.406906046105345,Low,1.0
2026-03-14,23.7,30.9,25.9,89.0,,laporan_iklim_harian-maret-2026.xlsx,3,73,0.0,2,0.0,6,4.499999999999986,13,7.199999999999999,,,0.0,0.0,2.1792966815255013,81.25,79.08163265306123,32.35689942148232,Low,0.6130952380952381
2026-03-15,22.8,32.2,26.3,87.0,13.7,laporan_iklim_harian-maret-2026.xlsx,3,74,13.700000000000028,2,13.700000000000028,6,18.199999999999985,13,9.400000000000002,78.37423312883436,31.599999999999998,48.78048780487805,21.574803149606307,8.964834076275377,77.08333333333333,45.00000000000003,40.1013014410441,Medium,0.8174603174603176
2026-03-16,23.4,32.7,27.3,78.0,11.4,laporan_iklim_harian-maret-2026.xlsx,3,75,25.10000000000003,2,25.10000000000003,6,29.599999999999987,13,9.300000000000004,75.30674846625767,28.53333333333333,60.24667931688805,32.38590872698159,14.61119366022783,31.25,47.49999999999997,37.314174871780956,Medium,0.8174603174603176
2026-03-17,23.8,30.5,26.5,87.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,76,25.10000000000003,3,25.10000000000003,6,29.599999999999987,13,6.699999999999999,21.012269938650302,0.0,60.24667931688805,32.38590872698159,14.61119366022783,77.08333333333333,81.63265306122449,42.175739497631305,Medium,0.9285714285714285
2026-03-18,24.4,33.2,28.0,81.0,1.5,laporan_iklim_harian-maret-2026.xlsx,3,77,12.900000000000029,3,26.60000000000003,6,28.69999999999999,13,8.800000000000004,55.52147239263804,6.0,47.15447154471545,33.58686949559648,14.165428429915796,50.0,58.333333333333286,33.63546757627414,Medium,0.9285714285714285
2026-03-19,24.5,33.2,27.8,81.0,7.6,laporan_iklim_harian-maret-2026.xlsx,3,78,9.100000000000028,3,34.20000000000003,6,36.29999999999998,13,8.700000000000003,71.24233128834356,23.466666666666665,39.4308943089431,39.67173738991193,17.92966815255076,50.0,60.41666666666664,38.059072952197155,Medium,0.9285714285714285
2026-03-20,23.5,33.4,26.4,86.0,7.0,laporan_iklim_harian-maret-2026.xlsx,3,79,16.10000000000003,3,41.20000000000003,6,41.99999999999999,13,9.9,69.93865030674846,22.666666666666668,51.70777988614801,45.27622097678143,20.75284794452699,75.0,32.50000000000009,40.999940584866195,Medium,0.9285714285714285
2026-03-21,23.8,30.0,25.6,91.0,11.6,laporan_iklim_harian-maret-2026.xlsx,3,80,26.200000000000028,3,52.800000000000026,7,52.79999999999998,13,6.199999999999999,75.84355828220859,28.799999999999997,61.29032258064516,53.66795366795367,26.167979002624666,85.41666666666667,84.18367346938776,55.565106486992704,Medium,0.9761904761904763
2026-03-22,23.0,32.9,27.9,76.0,28.4,laporan_iklim_harian-maret-2026.xlsx,3,81,47.00000000000003,3,67.50000000000003,7,81.19999999999999,13,9.9,89.11042944785275,48.4,76.25643055005936,63.12741312741313,41.0761154855643,23.214285714285715,32.50000000000009,49.285152484823136,Medium,0.9761904761904763
2026-03-23,23.4,33.1,28.2,76.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,82,40.00000000000003,3,56.10000000000002,7,81.19999999999999,13,9.700000000000005,21.012269938650302,0.0,74.38330170777989,55.791505791505784,41.0761154855643,23.214285714285715,37.49999999999998,36.46014061598113,Medium,0.9761904761904763
2026-03-24,23.8,34.5,28.3,77.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,83,28.400000000000027,3,56.10000000000002,7,81.19999999999999,13,10.7,21.012269938650302,0.0,63.37760910815939,55.791505791505784,41.0761154855643,25.0,22.22222222222225,32.23519257224751,Low,0.9761904761904763
2026-03-25,24.4,33.5,28.2,77.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,84,0.0,3,54.60000000000002,7,81.19999999999999,13,9.1,21.012269938650302,0.0,0.0,54.826254826254825,41.0761154855643,25.0,52.0833333333334,23.894049772494665,Low,0.9761904761904763
2026-03-26,24.8,33.8,28.2,78.0,10.0,laporan_iklim_harian-maret-2026.xlsx,3,85,10.000000000000028,3,57.00000000000003,7,91.2,13,8.999999999999996,73.84969325153375,26.666666666666664,41.26016260162602,56.37065637065637,46.3254593175853,31.25,54.16666666666679,40.81934357434888,Medium,0.9761904761904763
2026-03-27,25.6,32.0,28.1,81.0,0.0,laporan_iklim_harian-maret-2026.xlsx,3,86,10.000000000000028,3,50.00000000000003,7,91.2,13,6.399999999999999,21.012269938650302,0.0,41.26016260162602,51.86615186615187,46.3254593175853,50.0,83.16326530612245,40.63899102792488,Medium,0.9761904761904763
2026-03-28,25.4,31.0,27.5,84.0,2.5,laporan_iklim_harian-maret-2026.xlsx,3,87,12.500000000000028,3,40.90000000000003,7,93.7,14,5.600000000000001,60.73619631901841,10.0,46.34146341463415,45.036028823058444,47.63779527559055,65.0,87.24489795918367,46.12421122782221,Medium,1.0
2026-03-29,22.8,32.5,26.9,84.0,50.2,laporan_iklim_harian-maret-2026.xlsx,3,88,52.70000000000003,3,62.70000000000003,7,130.2,14,9.7,95.39877300613496,70.08,77.38425009893155,60.03861003861004,61.84307920059215,65.0,37.500000000000114,63.56194944563704,Medium,1.0
2026-03-30,23.4,33.9,26.1,86.0,1.3,laporan_iklim_harian-maret-2026.xlsx,3,89,54.00000000000003,3,64.00000000000003,7,120.1,14,10.5,53.75766871165644,5.2,77.6414721013059,60.87516087516087,58.10510732790525,75.0,23.333333333333357,46.520079284325845,Medium,1.0
2026-03-31,23.4,33.2,27.3,83.0,15.8,laporan_iklim_harian-maret-2026.xlsx,3,90,67.30000000000004,3,79.80000000000004,7,135.89999999999998,14,9.800000000000004,80.75153374233128,34.4,80.27305104867432,71.04247104247105,63.95262768319762,60.0,34.999999999999986,55.95624363442528,Medium,1.0
2026-04-01,24.7,31.0,25.6,93.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,91,17.10000000000003,3,79.80000000000004,7,134.39999999999998,14,6.300000000000001,21.012269938650302,0.0,52.65654648956357,71.04247104247105,63.39748334566987,89.58333333333333,83.6734693877551,53.51594869701362,Medium,1.0
2026-04-02,22.4,33.3,28.5,83.0,2.0,laporan_iklim_harian-april-2026.xlsx,4,92,17.80000000000003,3,71.80000000000004,7,128.79999999999998,14,10.9,57.82208588957055,8.0,53.32068311195446,65.8944658944659,61.32494448556624,60.0,21.11111111111113,40.84746762178408,Medium,1.0
2026-04-03,25.0,33.6,28.8,78.0,6.7,laporan_iklim_harian-april-2026.xlsx,4,93,8.700000000000028,3,78.50000000000003,7,128.49999999999997,14,8.600000000000001,69.47852760736197,22.266666666666666,38.6178861788618,70.20592020592021,61.21391561806068,31.25,62.5,44.00502349513313,Medium,1.0
2026-04-04,23.3,32.7,27.1,83.0,6.4,laporan_iklim_harian-april-2026.xlsx,4,94,15.10000000000003,3,82.40000000000003,7,123.29999999999998,14,9.400000000000002,68.71165644171779,21.866666666666667,50.75901328273245,72.71557271557272,59.28941524796446,60.0,45.00000000000003,48.20474675534552,Medium,1.0
2026-04-05,23.2,32.6,27.6,77.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,95,13.10000000000003,3,32.20000000000003,7,94.89999999999998,14,9.400000000000002,21.012269938650302,0.0,47.5609756097561,38.07045636509208,48.26771653543305,25.0,45.00000000000003,30.54953523025834,Low,1.0
2026-04-06,22.7,33.6,27.8,81.0,42.8,laporan_iklim_harian-april-2026.xlsx,4,96,49.20000000000002,3,73.70000000000003,7,137.7,14,10.900000000000002,93.55828220858896,62.8,76.69172932330827,67.11711711711712,64.61880088823094,50.0,21.11111111111112,58.23446018771899,Medium,1.0
2026-04-07,24.2,32.7,28.0,78.0,,laporan_iklim_harian-april-2026.xlsx,4,97,42.800000000000026,2,57.900000000000034,6,137.7,13,8.500000000000004,,,75.42540561931143,56.949806949806955,64.61880088823094,31.25,64.58333333333329,59.28590967354189,Medium,0.6130952380952381
2026-04-08,22.8,34.6,28.4,75.0,0.5,laporan_iklim_harian-april-2026.xlsx,4,98,43.300000000000026,2,58.400000000000034,6,138.2,13,11.8,48.2361963190184,2.0,75.5243371586862,57.27155727155727,64.80384900074019,21.42857142857143,16.11111111111112,36.30693830349723,Medium,0.8174603174603176
2026-04-09,23.4,30.2,26.2,87.0,15.7,laporan_iklim_harian-april-2026.xlsx,4,99,16.200000000000028,2,72.10000000000004,6,143.89999999999998,13,6.800000000000001,80.52147239263803,34.266666666666666,51.802656546489565,66.0875160875161,66.91339748334566,77.08333333333333,81.12244897959184,59.26253248436533,Medium,0.8174603174603176
2026-04-10,23.6,34.2,28.5,75.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,100,16.200000000000028,3,65.40000000000003,6,143.89999999999998,13,10.6,21.012269938650302,0.0,51.802656546489565,61.77606177606178,66.91339748334566,21.42857142857143,22.777777777777803,32.94923270499413,Low,0.9285714285714285
2026-04-11,22.7,33.1,27.3,81.0,52.0,laporan_iklim_harian-april-2026.xlsx,4,101,67.70000000000003,3,111.00000000000004,6,193.4,13,10.400000000000002,95.5521472392638,70.8,80.35219628017413,77.95889440113395,77.83473446791061,50.0,23.8888888888889,64.33108019632931,Medium,0.9285714285714285
2026-04-12,24.4,34.6,28.6,81.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,102,52.00000000000003,3,111.00000000000004,6,143.2,13,10.200000000000005,21.012269938650302,0.0,77.24574594380688,77.95889440113395,66.65433012583271,50.0,25.0,45.05841636151474,Medium,0.9285714285714285
2026-04-13,24.9,31.1,26.7,86.0,0.0,laporan_iklim_harian-april-2026.xlsx,4,103,52.00000000000003,3,68.20000000000005,6,141.89999999999998,13,6.200000000000003,21.012269938650302,0.0,77.24574594380688,63.57786357786359,66.17320503330865,75.0,84.18367346938774,55.48070024917995,Medium,0.9285714285714285
2026-04-14,24.7,33.7,27.2,86.0,,laporan_iklim_harian-april-2026.xlsx,4,104,0.0,2,68.20000000000005,6,126.09999999999998,12,9.000000000000004,,,0.0,63.57786357786359,60.32568467801627,75.0,54.16666666666664,46.59233067264156,Medium,0.5952380952380952
2026-04-15,23.4,30.3,26.2,88.0,21.4,laporan_iklim_harian-april-2026.xlsx,4,105,21.400000000000027,2,89.10000000000004,6,147.49999999999997,12,6.900000000000002,85.2760736196319,41.4,56.73624288425047,75.37207654145996,68.24574389341228,79.16666666666667,80.61224489795917,63.794471182104196,Medium,0.7936507936507936
2026-04-16,23.4,33.2,27.7,85.0,,laporan_iklim_harian-april-2026.xlsx,4,106,21.4,1,73.40000000000003,5,145.49999999999997,11,9.800000000000004,,,56.736242884250444,66.92406692406692,67.50555144337527,70.0,34.999999999999986,58.51521834639687,Medium,0.45833333333333337
2026-04-17,24.2,33.5,27.8,80.0,0.1,laporan_iklim_harian-april-2026.xlsx,4,107,21.50000000000003,2,73.50000000000003,5,138.89999999999998,11,9.3,42.714723926380366,0.4,56.83111954459203,66.98841698841699,65.06291635825313,43.75,47.50000000000006,41.70827809300628,Medium,0.7222222222222222
