tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly
2025-09-30,23.3,33.4,28.6,76.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,273,18.400000000000027,3,23.600000000000023,6,28.4,12,10.099999999999998,21.012269938650306
2025-10-01,24.8,31.1,26.7,83.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,274,15.400000000000029,3,23.600000000000023,6,25.699999999999996,12,6.300000000000001,21.012269938650306
2025-10-02,22.0,33.4,27.4,82.0,5.5,laporan_iklim_harian-oktober-2025.xlsx,10,275,5.500000000000028,3,25.300000000000026,6,31.199999999999996,13,11.399999999999999,68.02147239263803
2025-10-03,22.4,32.3,26.1,78.0,,laporan_iklim_harian-oktober-2025.xlsx,10,276,5.500000000000028,2,23.900000000000027,5,31.199999999999996,12,9.899999999999999,
2025-10-04,20.8,34.3,27.2,78.0,10.1,laporan_iklim_harian-oktober-2025.xlsx,10,277,15.600000000000028,2,34.00000000000003,6,41.3,12,13.499999999999996,74.079754601227
2025-10-05,22.5,31.4,25.2,92.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,278,10.100000000000028,2,31.000000000000025,6,39.199999999999996,12,8.899999999999999,21.012269938650306
2025-10-06,22.0,32.0,26.9,82.0,15.8,laporan_iklim_harian-oktober-2025.xlsx,10,279,25.900000000000027,3,31.400000000000027,6,55.0,12,10.0,80.75153374233128
2025-10-07,22.4,32.4,26.6,80.0,0.8,laporan_iklim_harian-oktober-2025.xlsx,10,280,16.60000000000003,3,32.200000000000024,6,55.8,12,10.0,50.61349693251533
2025-10-08,22.2,33.5,27.1,78.0,17.5,laporan_iklim_harian-oktober-2025.xlsx,10,281,34.10000000000003,3,49.700000000000024,6,73.3,12,11.3,82.28527607361963
2025-10-09,22.4,30.5,26.9,83.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,282,18.30000000000003,3,44.200000000000024,6,69.5,12,8.100000000000001,21.012269938650306
2025-10-10,23.6,31.6,27.1,85.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,283,17.50000000000003,3,44.200000000000024,7,68.1,12,8.0,21.012269938650306
2025-10-11,23.5,36.0,29.4,69.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,284,0.0,3,34.10000000000002,7,68.1,13,12.5,21.012269938650306
2025-10-12,23.2,31.5,25.0,93.0,7.8,laporan_iklim_harian-oktober-2025.xlsx,10,285,7.800000000000028,3,41.90000000000002,7,72.89999999999999,13,8.3,71.77914110429448
2025-10-13,22.6,32.6,27.0,81.0,13.9,laporan_iklim_harian-oktober-2025.xlsx,10,286,21.700000000000028,3,40.00000000000003,7,71.39999999999999,13,10.0,78.52760736196319
2025-10-14,23.2,34.0,27.1,84.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,287,21.70000000000003,3,39.20000000000002,7,71.39999999999999,13,10.8,21.012269938650306
2025-10-15,22.6,33.9,27.1,83.0,1.2,laporan_iklim_harian-oktober-2025.xlsx,10,288,15.100000000000028,3,22.900000000000023,7,72.6,13,11.299999999999997,52.99079754601227
2025-10-16,23.2,32.9,26.8,86.0,0.4,laporan_iklim_harian-oktober-2025.xlsx,10,289,1.6000000000000303,3,23.300000000000026,7,67.5,13,9.7,47.239263803680984
2025-10-17,24.0,32.9,27.5,82.0,55.6,laporan_iklim_harian-oktober-2025.xlsx,10,290,57.20000000000003,3,78.90000000000003,7,123.1,14,8.899999999999999,96.31901840490798
2025-10-18,23.2,34.4,28.3,74.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,291,56.00000000000003,3,78.90000000000003,7,113.0,14,11.2,21.012269938650306
2025-10-19,23.3,31.5,27.0,84.0,18.9,laporan_iklim_harian-oktober-2025.xlsx,10,292,74.50000000000003,3,90.00000000000003,7,131.9,14,8.2,83.58895705521472
2025-10-20,22.6,31.4,26.9,86.0,0.2,laporan_iklim_harian-oktober-2025.xlsx,10,293,19.100000000000026,3,76.30000000000003,7,116.29999999999998,14,8.799999999999997,44.47852760736196
2025-10-21,24.0,33.6,27.3,83.0,0.9,laporan_iklim_harian-oktober-2025.xlsx,10,294,20.00000000000003,3,77.20000000000002,7,116.39999999999999,14,9.600000000000001,51.45705521472392
2025-10-22,23.2,32.0,27.6,81.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,295,1.1000000000000285,3,76.00000000000001,7,98.89999999999999,14,8.8,21.012269938650306
2025-10-23,24.6,32.8,28.2,73.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,296,0.9000000000000286,3,75.60000000000002,7,98.89999999999999,14,8.199999999999996,21.012269938650306
2025-10-24,25.0,34.6,27.8,77.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,297,0.0,3,20.00000000000003,7,98.89999999999999,14,9.600000000000001,21.012269938650306
2025-10-25,22.5,34.8,28.6,71.0,0.2,laporan_iklim_harian-oktober-2025.xlsx,10,298,0.20000000000002843,3,20.200000000000028,7,99.1,14,12.299999999999997,44.47852760736196
2025-10-26,23.0,35.7,29.0,66.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,299,0.20000000000002843,3,1.3000000000000285,7,91.3,14,12.700000000000003,21.012269938650306
2025-10-27,24.0,34.8,29.5,71.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,300,0.20000000000002843,3,1.1000000000000285,7,77.4,14,10.799999999999997,21.012269938650306
2025-10-28,25.2,36.4,29.9,64.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,301,0.0,3,0.20000000000002843,7,77.4,14,11.2,21.012269938650306
2025-10-29,24.6,33.0,27.8,69.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,302,0.0,3,0.20000000000002843,7,76.2,14,8.399999999999999,21.012269938650306
2025-10-30,23.2,37.0,29.5,63.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,303,0.0,3,0.20000000000002843,7,75.8,14,13.8,21.012269938650306
2025-10-31,23.4,35.4,29.2,67.0,0.0,laporan_iklim_harian-oktober-2025.xlsx,10,304,0.0,3,0.20000000000002843,7,20.199999999999992,14,12.0,21.012269938650306
2025-11-01,24.7,35.7,30.0,69.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,305,0.0,3,0.0,7,20.199999999999992,14,11.000000000000004,21.012269938650306
2025-11-02,24.4,33.0,28.3,82.0,30.5,laporan_iklim_harian-november-2025.xlsx,11,306,30.50000000000003,3,30.50000000000003,7,31.799999999999994,14,8.600000000000001,90.03067484662577
2025-11-03,22.0,34.0,27.7,76.0,8.6,laporan_iklim_harian-november-2025.xlsx,11,307,39.10000000000003,3,39.10000000000003,7,40.199999999999996,14,12.0,72.85276073619632
2025-11-04,23.7,33.8,28.1,78.0,11.7,laporan_iklim_harian-november-2025.xlsx,11,308,50.800000000000026,3,50.800000000000026,7,50.99999999999999,14,10.099999999999998,76.15030674846625
2025-11-05,24.5,35.2,28.6,73.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,309,20.300000000000026,3,50.800000000000026,7,50.99999999999999,14,10.700000000000003,21.012269938650306
2025-11-06,23.0,35.1,28.9,71.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,310,11.700000000000028,3,50.800000000000026,7,50.99999999999999,14,12.100000000000001,21.012269938650306
2025-11-07,23.3,33.3,28.1,68.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,311,0.0,3,50.800000000000026,7,50.99999999999999,14,9.999999999999996,21.012269938650306
2025-11-08,22.6,35.2,27.9,69.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,312,0.0,3,50.800000000000026,7,50.79999999999999,14,12.600000000000001,21.012269938650306
2025-11-09,22.6,33.4,28.3,68.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,313,0.0,3,20.300000000000026,7,50.79999999999999,14,10.799999999999997,21.012269938650306
2025-11-10,24.8,33.9,28.7,70.0,,laporan_iklim_harian-november-2025.xlsx,11,314,0.0,2,11.700000000000026,6,50.79999999999999,13,9.099999999999998,
2025-11-11,24.0,33.8,28.8,68.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,315,0.0,2,0.0,6,50.79999999999999,13,9.799999999999997,21.012269938650306
2025-11-12,24.0,33.8,28.2,71.0,1.4,laporan_iklim_harian-november-2025.xlsx,11,316,1.4000000000000283,2,1.4000000000000283,6,52.19999999999999,13,9.799999999999997,54.44785276073619
2025-11-13,24.3,31.9,27.7,76.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,317,1.4000000000000283,3,1.4000000000000283,6,52.19999999999999,13,7.599999999999998,21.012269938650306
2025-11-14,23.2,34.2,27.3,79.0,7.2,laporan_iklim_harian-november-2025.xlsx,11,318,8.600000000000028,3,8.600000000000028,6,59.39999999999999,13,11.000000000000004,70.62883435582822
2025-11-15,24.1,31.0,26.7,82.0,0.6,laporan_iklim_harian-november-2025.xlsx,11,319,7.800000000000028,3,9.20000000000003,6,59.99999999999999,13,6.899999999999999,49.15644171779141
2025-11-16,22.9,29.4,25.7,92.0,9.7,laporan_iklim_harian-november-2025.xlsx,11,320,17.50000000000003,3,18.900000000000027,6,39.19999999999999,13,6.5,73.61963190184049
2025-11-17,23.0,33.4,25.8,89.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,321,10.300000000000027,3,18.900000000000027,7,30.599999999999987,13,10.399999999999999,21.012269938650306
2025-11-18,23.8,33.6,28.2,75.0,3.0,laporan_iklim_harian-november-2025.xlsx,11,322,12.700000000000028,3,21.900000000000027,7,21.89999999999999,13,9.8,62.57668711656442
2025-11-19,23.8,33.0,27.8,76.0,0.5,laporan_iklim_harian-november-2025.xlsx,11,323,3.5000000000000284,3,21.00000000000003,7,22.39999999999999,13,9.2,48.236196319018404
2025-11-20,23.8,33.8,27.9,77.0,4.6,laporan_iklim_harian-november-2025.xlsx,11,324,8.100000000000028,3,25.60000000000003,7,26.999999999999993,13,9.999999999999996,66.87116564417178
2025-11-21,23.8,33.5,27.6,82.0,36.8,laporan_iklim_harian-november-2025.xlsx,11,325,41.90000000000003,3,55.200000000000024,7,63.79999999999999,13,9.7,91.64110429447852
2025-11-22,24.2,32.0,27.4,80.0,1.4,laporan_iklim_harian-november-2025.xlsx,11,326,42.800000000000026,3,56.00000000000002,7,65.19999999999999,13,7.800000000000001,54.44785276073619
2025-11-23,24.2,33.8,28.6,74.0,0.8,laporan_iklim_harian-november-2025.xlsx,11,327,39.00000000000003,3,47.10000000000003,7,65.99999999999999,13,9.599999999999998,50.61349693251533
2025-11-24,24.0,32.6,28.0,78.0,0.0,laporan_iklim_harian-november-2025.xlsx,11,328,2.2000000000000286,3,47.10000000000003,7,65.99999999999999,14,8.600000000000001,21.012269938650306
2025-11-25,24.3,31.5,27.1,81.0,1.5,laporan_iklim_harian-november-2025.xlsx,11,329,2.3000000000000282,3,45.60000000000003,7,67.49999999999999,14,7.199999999999999,55.52147239263804
2025-11-26,24.4,32.4,26.7,82.0,0.5,laporan_iklim_harian-november-2025.xlsx,11,330,2.0000000000000284,3,45.60000000000003,7,66.59999999999998,14,8.0,48.236196319018404
2025-11-27,23.8,28.2,25.8,86.0,3.3,laporan_iklim_harian-november-2025.xlsx,11,331,5.300000000000028,3,44.300000000000026,7,69.89999999999998,14,4.399999999999999,63.80368098159509
2025-11-28,23.4,30.3,25.8,82.0,,laporan_iklim_harian-november-2025.xlsx,11,332,3.8000000000000282,2,7.500000000000028,6,62.69999999999998,13,6.900000000000002,
2025-11-29,23.0,34.0,27.5,75.0,1.0,laporan_iklim_harian-november-2025.xlsx,11,333,4.300000000000028,2,7.100000000000028,6,63.09999999999999,13,11.0,51.99386503067485
2025-11-30,23.7,32.6,27.1,79.0,0.3,laporan_iklim_harian-november-2025.xlsx,11,334,1.3000000000000285,2,6.600000000000028,6,53.69999999999999,13,8.900000000000002,46.08895705521473
2025-12-01,24.0,33.9,28.9,77.0,0.0,laporan_iklim_harian-desember-2025.xlsx,12,335,1.3000000000000285,3,6.600000000000028,6,53.69999999999999,13,9.899999999999999,21.012269938650306
2025-12-02,21.8,32.8,26.4,86.0,14.8,laporan_iklim_harian-desember-2025.xlsx,12,336,15.10000000000003,3,19.900000000000027,6,65.5,13,10.999999999999996,79.06441717791411
2025-12-03,22.0,32.5,26.6,84.0,24.7,laporan_iklim_harian-desember-2025.xlsx,12,337,39.50000000000003,3,44.10000000000003,6,89.69999999999999,13,10.5,87.19325153374233
2025-12-04,22.9,27.5,24.9,93.0,23.9,laporan_iklim_harian-desember-2025.xlsx,12,338,63.40000000000003,3,64.70000000000003,6,109.0,13,4.600000000000001,86.04294478527608
2025-12-05,23.3,31.8,26.5,85.0,,laporan_iklim_harian-desember-2025.xlsx,12,339,48.60000000000002,2,64.70000000000003,6,72.19999999999999,12,8.5,
2025-12-06,22.0,30.5,25.0,88.0,40.4,laporan_iklim_harian-desember-2025.xlsx,12,340,64.30000000000003,2,104.10000000000002,6,111.19999999999999,12,8.5,92.56134969325154
2025-12-07,22.7,30.2,24.9,91.0,0.2,laporan_iklim_harian-desember-2025.xlsx,12,341,40.60000000000003,2,104.00000000000003,6,110.6,12,7.5,44.47852760736196
2025-12-08,23.2,28.1,24.1,97.0,15.3,laporan_iklim_harian-desember-2025.xlsx,12,342,55.90000000000003,3,119.30000000000004,6,125.89999999999999,12,4.900000000000002,79.67791411042946
2025-12-09,22.5,31.8,25.8,87.0,26.2,laporan_iklim_harian-desember-2025.xlsx,12,343,41.70000000000003,3,130.70000000000002,6,150.6,12,9.3,87.9601226993865
2025-12-10,22.8,29.8,25.4,91.0,49.6,laporan_iklim_harian-desember-2025.xlsx,12,344,91.10000000000002,3,155.60000000000002,6,199.7,12,7.0,94.78527607361963
2025-12-11,23.0,31.7,26.1,88.0,0.1,laporan_iklim_harian-desember-2025.xlsx,12,345,75.90000000000002,3,131.80000000000004,6,196.49999999999997,12,8.7,42.714723926380366
2025-12-12,23.0,32.7,26.4,85.0,2.3,laporan_iklim_harian-desember-2025.xlsx,12,346,52.00000000000002,3,134.10000000000002,7,198.79999999999998,13,9.700000000000003,59.96932515337423
2025-12-13,22.8,32.5,26.6,84.0,105.8,laporan_iklim_harian-desember-2025.xlsx,12,347,108.20000000000002,3,199.50000000000003,7,303.59999999999997,13,9.7,99.69325153374233
2025-12-14,23.1,31.0,25.3,91.0,24.4,laporan_iklim_harian-desember-2025.xlsx,12,348,132.50000000000003,3,223.70000000000005,7,327.7,13,7.899999999999999,86.80981595092024
2025-12-15,23.1,29.6,24.8,91.0,36.8,laporan_iklim_harian-desember-2025.xlsx,12,349,167.00000000000003,3,245.20000000000002,7,364.49999999999994,13,6.5,91.64110429447852
2025-12-16,21.6,29.3,23.5,98.0,18.1,laporan_iklim_harian-desember-2025.xlsx,12,350,79.30000000000003,3,237.10000000000002,7,367.79999999999995,13,7.699999999999999,82.97546012269939
2025-12-17,22.6,31.2,25.7,88.0,56.8,laporan_iklim_harian-desember-2025.xlsx,12,351,111.70000000000002,3,244.3,7,399.9,13,8.599999999999998,96.62576687116564
2025-12-18,23.1,32.0,26.2,87.0,3.6,laporan_iklim_harian-desember-2025.xlsx,12,352,78.50000000000003,3,247.8,7,379.59999999999997,13,8.899999999999999,65.03067484662577
2025-12-19,23.5,32.7,26.8,84.0,0.4,laporan_iklim_harian-desember-2025.xlsx,12,353,60.800000000000026,3,245.90000000000003,7,380.0,14,9.200000000000003,47.239263803680984
2025-12-20,23.6,32.9,27.7,80.0,2.2,laporan_iklim_harian-desember-2025.xlsx,12,354,6.200000000000029,3,142.3,7,341.8,14,9.299999999999997,59.43251533742331
2025-12-21,23.8,30.5,26.7,87.0,15.5,laporan_iklim_harian-desember-2025.xlsx,12,355,18.10000000000003,3,133.4,7,357.09999999999997,14,6.699999999999999,80.29141104294479
2025-12-22,23.4,31.2,26.0,88.0,20.0,laporan_iklim_harian-desember-2025.xlsx,12,356,37.70000000000003,3,116.60000000000004,7,361.79999999999995,14,7.800000000000001,84.50920245398773
2025-12-23,23.0,33.2,27.2,83.0,2.5,laporan_iklim_harian-desember-2025.xlsx,12,357,38.00000000000003,3,101.00000000000003,7,338.09999999999997,14,10.200000000000003,60.73619631901841
2025-12-24,23.8,32.0,27.4,82.0,0.0,laporan_iklim_harian-desember-2025.xlsx,12,358,22.50000000000003,3,44.20000000000003,7,288.5,14,8.2,21.012269938650306
2025-12-25,24.3,33.7,28.0,81.0,0.4,laporan_iklim_harian-desember-2025.xlsx,12,359,2.9000000000000283,3,41.00000000000003,7,288.79999999999995,14,9.400000000000002,47.239263803680984
2025-12-26,23.0,32.5,25.9,85.0,8.8,laporan_iklim_harian-desember-2025.xlsx,12,360,9.20000000000003,3,49.40000000000003,7,295.29999999999995,14,9.5,73.00613496932516
2025-12-27,23.7,30.0,26.5,87.0,,laporan_iklim_harian-desember-2025.xlsx,12,361,9.20000000000003,2,47.200000000000024,6,189.49999999999997,13,6.300000000000001,
2025-12-28,24.6,27.8,25.8,92.0,1.2,laporan_iklim_harian-desember-2025.xlsx,12,362,10.000000000000028,2,32.90000000000003,6,166.29999999999998,13,3.1999999999999993,52.99079754601227
2025-12-29,23.0,30.6,26.1,88.0,16.4,laporan_iklim_harian-desember-2025.xlsx,12,363,17.600000000000026,2,29.30000000000003,6,145.89999999999998,13,7.600000000000001,81.28834355828221
2025-12-30,23.4,31.2,26.1,88.0,0.0,laporan_iklim_harian-desember-2025.xlsx,12,364,17.600000000000026,3,26.80000000000003,6,127.79999999999998,13,7.800000000000001,21.012269938650306
2025-12-31,22.9,33.4,27.1,80.0,7.6,laporan_iklim_harian-desember-2025.xlsx,12,365,24.00000000000003,3,34.40000000000003,6,78.59999999999998,13,10.5,71.24233128834356
2026-01-01,22.2,32.8,26.8,82.0,19.2,laporan_iklim_harian-januari-2026.xlsx,1,1,26.800000000000026,3,53.20000000000003,6,94.19999999999999,13,10.599999999999998,83.97239263803681
2026-01-02,22.8,30.0,24.6,94.0,5.5,laporan_iklim_harian-januari-2026.xlsx,1,2,32.300000000000026,3,49.90000000000003,6,99.29999999999998,13,7.199999999999999,68.02147239263803
2026-01-03,22.4,31.6,25.5,84.0,88.4,laporan_iklim_harian-januari-2026.xlsx,1,3,113.10000000000002,3,138.30000000000004,7,185.5,13,9.200000000000003,99.38650306748467
2026-01-04,22.5,30.8,26.7,80.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,4,93.90000000000003,3,137.10000000000005,7,170.0,13,8.3,21.012269938650306
2026-01-05,23.9,31.4,26.8,78.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,5,88.40000000000003,3,120.70000000000005,7,150.0,13,7.5,21.012269938650306
2026-01-06,24.3,30.7,27.2,81.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,6,0.0,3,120.70000000000005,7,147.5,13,6.399999999999999,21.012269938650306
2026-01-07,24.1,31.5,25.7,90.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,7,0.0,3,113.10000000000004,7,147.5,13,7.399999999999999,21.012269938650306
2026-01-08,23.5,30.1,25.9,88.0,11.5,laporan_iklim_harian-januari-2026.xlsx,1,8,11.500000000000028,3,105.40000000000003,7,158.59999999999997,13,6.600000000000001,75.53680981595092
2026-01-09,24.0,30.2,26.3,79.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,9,11.500000000000028,3,99.90000000000003,7,149.8,13,6.199999999999999,21.012269938650306
2026-01-10,23.4,30.7,26.1,86.0,42.7,laporan_iklim_harian-januari-2026.xlsx,1,10,54.20000000000003,3,54.20000000000003,7,192.5,14,7.300000000000001,93.40490797546013
2026-01-11,23.6,31.4,26.4,82.0,0.2,laporan_iklim_harian-januari-2026.xlsx,1,11,42.900000000000034,3,54.400000000000034,7,191.49999999999997,14,7.799999999999997,44.47852760736196
2026-01-12,23.5,30.8,26.5,83.0,3.0,laporan_iklim_harian-januari-2026.xlsx,1,12,45.900000000000034,3,57.400000000000034,7,178.09999999999997,14,7.300000000000001,62.57668711656442
2026-01-13,22.0,32.2,26.4,81.0,25.9,laporan_iklim_harian-januari-2026.xlsx,1,13,29.100000000000026,3,83.30000000000003,7,203.99999999999997,14,10.200000000000003,87.57668711656443
2026-01-14,22.4,32.9,27.2,76.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,14,28.900000000000027,3,83.30000000000003,7,196.39999999999998,14,10.5,21.012269938650306
2026-01-15,22.4,32.2,26.8,80.0,13.0,laporan_iklim_harian-januari-2026.xlsx,1,15,38.90000000000003,3,84.80000000000003,7,190.2,14,9.800000000000004,77.2239263803681
2026-01-16,22.2,32.0,26.2,84.0,40.4,laporan_iklim_harian-januari-2026.xlsx,1,16,53.40000000000003,3,125.20000000000003,7,225.1,14,9.8,92.56134969325154
2026-01-17,22.7,31.8,27.4,83.0,0.9,laporan_iklim_harian-januari-2026.xlsx,1,17,54.300000000000026,3,83.40000000000003,7,137.6,14,9.100000000000001,51.45705521472392
2026-01-18,24.2,33.0,27.6,79.0,3.0,laporan_iklim_harian-januari-2026.xlsx,1,18,44.300000000000026,3,86.20000000000003,7,140.6,14,8.8,62.57668711656442
2026-01-19,23.6,32.1,26.9,80.0,2.1,laporan_iklim_harian-januari-2026.xlsx,1,19,6.000000000000028,3,85.30000000000003,7,142.7,14,8.5,58.66564417177914
2026-01-20,23.7,32.4,26.9,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,20,5.100000000000028,3,59.400000000000034,7,142.7,14,8.7,21.012269938650306
2026-01-21,22.9,31.5,26.3,77.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,21,2.1000000000000285,3,59.400000000000034,7,142.7,14,8.600000000000001,21.012269938650306
2026-01-22,23.0,32.4,26.6,74.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,22,0.0,3,46.400000000000034,7,131.2,14,9.399999999999999,21.012269938650306
2026-01-23,22.9,30.4,26.2,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,23,0.0,3,6.000000000000028,7,131.2,14,7.5,21.012269938650306
2026-01-24,22.8,32.1,26.9,71.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,24,0.0,3,5.100000000000028,7,88.49999999999999,14,9.3,21.012269938650306
2026-01-25,22.2,32.8,26.1,78.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,25,0.0,3,2.1000000000000285,7,88.29999999999998,14,10.599999999999998,21.012269938650306
2026-01-26,22.6,32.1,26.3,77.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,26,0.0,3,0.0,7,85.29999999999998,14,9.5,21.012269938650306
2026-01-27,22.7,32.4,26.8,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,27,0.0,3,0.0,7,59.39999999999999,14,9.7,21.012269938650306
2026-01-28,23.2,31.4,26.9,75.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,28,0.0,3,0.0,7,59.39999999999999,14,8.2,21.012269938650306
2026-01-29,23.6,31.5,25.7,90.0,3.2,laporan_iklim_harian-januari-2026.xlsx,1,29,3.2000000000000286,3,3.2000000000000286,7,49.599999999999994,14,7.899999999999999,63.420245398773
2026-01-30,23.4,31.8,26.7,83.0,3.0,laporan_iklim_harian-januari-2026.xlsx,1,30,6.200000000000029,3,6.200000000000029,7,12.199999999999985,14,8.400000000000002,62.57668711656442
2026-01-31,23.9,32.4,26.8,81.0,0.0,laporan_iklim_harian-januari-2026.xlsx,1,31,6.200000000000029,3,6.200000000000029,7,11.299999999999986,14,8.5,21.012269938650306
2026-02-01,22.8,31.1,26.2,83.0,59.5,laporan_iklim_harian-februari-2026.xlsx,2,32,62.50000000000003,3,65.70000000000003,7,67.79999999999998,14,8.3,96.93251533742331
2026-02-02,23.2,30.5,26.5,79.0,,laporan_iklim_harian-februari-2026.xlsx,2,33,59.50000000000003,2,65.70000000000003,6,65.69999999999999,13,7.300000000000001,
2026-02-03,24.0,29.6,26.5,74.0,,laporan_iklim_harian-februari-2026.xlsx,2,34,59.5,1,65.70000000000003,5,65.69999999999999,12,5.600000000000001,
2026-02-04,24.0,33.3,27.6,73.0,,laporan_iklim_harian-februari-2026.xlsx,2,35,,0,65.70000000000003,4,65.69999999999999,11,9.299999999999997,
2026-02-05,22.2,33.6,27.3,76.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,36,0.0,1,62.50000000000003,4,65.69999999999999,11,11.400000000000002,21.012269938650306
2026-02-06,23.0,32.8,26.7,83.0,2.7,laporan_iklim_harian-februari-2026.xlsx,2,37,2.7000000000000286,2,62.20000000000003,4,68.39999999999999,11,9.799999999999997,61.579754601227
2026-02-07,22.8,34.0,25.6,82.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,38,2.7000000000000286,3,62.20000000000003,4,68.39999999999999,11,11.2,21.012269938650306
2026-02-08,23.0,32.5,25.7,86.0,0.4,laporan_iklim_harian-februari-2026.xlsx,2,39,3.1000000000000285,3,3.1000000000000285,4,68.79999999999998,11,9.5,47.239263803680984
2026-02-09,23.1,30.8,26.3,79.0,,laporan_iklim_harian-februari-2026.xlsx,2,40,0.40000000000002833,2,3.1000000000000285,4,68.79999999999998,10,7.699999999999999,
2026-02-10,22.8,33.6,27.4,77.0,,laporan_iklim_harian-februari-2026.xlsx,2,41,0.4,1,3.1000000000000285,4,68.79999999999998,9,10.8,
2026-02-11,23.0,34.5,27.5,78.0,0.0,laporan_iklim_harian-februari-2026.xlsx,2,42,0.0,1,3.1000000000000285,5,68.79999999999998,9,11.5,21.012269938650306
2026-02-12,24.1,33.8,28.0,75.0,6.5,laporan_iklim_harian-februari-2026.xlsx,2,43,6.500000000000028,2,9.600000000000028,5,72.09999999999998,9,9.699999999999996,68.94171779141104
2026-02-13,24.0,32.0,27.4,81.0,,laporan_iklim_harian-februari-2026.xlsx,2,44,6.500000000000028,2,6.900000000000028,4,69.09999999999998,8,8.0,
2026-02-14,21.7,32.5,25.5,83.0,2.2,laporan_iklim_harian-februari-2026.xlsx,2,45,8.700000000000028,2,9.100000000000028,4,71.29999999999998,8,10.8,59.43251533742331
2026-02-15,22.0,30.3,25.2,92.0,11.0,laporan_iklim_harian-februari-2026.xlsx,2,46,13.200000000000028,2,19.700000000000028,4,22.799999999999986,8,8.3,75.0
2026-02-16,23.4,31.6,25.0,93.0,0.6,laporan_iklim_harian-februari-2026.xlsx,2,47,13.800000000000027,3,20.30000000000003,5,23.399999999999988,9,8.200000000000003,49.15644171779141
2026-02-17,23.4,28.4,25.7,87.0,14.6,laporan_iklim_harian-februari-2026.xlsx,2,48,26.200000000000024,3,34.90000000000003,6,37.999999999999986,10,5.0,78.83435582822086
2026-02-18,23.7,30.4,26.5,86.0,,laporan_iklim_harian-februari-2026.xlsx,2,49,15.200000000000024,2,34.90000000000003,5,37.999999999999986,10,6.699999999999999,
2026-02-19,21.6,29.0,24.3,83.0,6.5,laporan_iklim_harian-februari-2026.xlsx,2,50,21.100000000000026,2,34.90000000000003,5,44.499999999999986,10,7.399999999999999,68.94171779141104
2026-02-20,21.3,32.0,26.5,81.0,0.6,laporan_iklim_harian-februari-2026.xlsx,2,51,7.100000000000026,2,35.50000000000003,6,42.399999999999984,10,10.7,49.15644171779141
2026-02-21,22.8,32.8,27.3,76.0,,laporan_iklim_harian-februari-2026.xlsx,2,52,7.100000000000026,2,33.300000000000026,5,42.399999999999984,9,9.999999999999996,
2026-02-22,24.4,34.5,26.4,84.0,,laporan_iklim_harian-februari-2026.xlsx,2,53,0.6,1,22.30000000000003,4,41.999999999999986,8,10.100000000000001,
2026-02-23,22.7,33.1,27.0,81.0,13.2,laporan_iklim_harian-februari-2026.xlsx,2,54,13.2,1,34.90000000000003,4,55.19999999999998,9,10.400000000000002,77.60736196319019
